,Unnamed: 0_x,Content ID,Reaction Type,Datetime,Unnamed: 0_y,Content Type,Category,Unnamed: 0,Sentiment,Score,Top 5 Category
10023,10417,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,2021-02-07 21:02:27,401,photo,dogs,10,positive,50,Other
10024,10418,f361cc99-64f0-4a7c-ad49-945ff01abaa6,scared,2021-02-13 14:31:32,401,photo,dogs,14,negative,15,Other
10025,10419,f361cc99-64f0-4a7c-ad49-945ff01abaa6,cherish,2020-08-11 23:11:23,401,photo,dogs,8,positive,70,Other
10026,10421,fc346df4-d165-4ed0-8d43-a6896daf908e,cherish,2021-01-06 03:42:26,402,video,public speaking,8,positive,70,Other
10027,10422,fc346df4-d165-4ed0-8d43-a6896daf908e,like,2020-12-28 03:49:05,402,video,public speaking,10,positive,50,Other
10028,10423,fc346df4-d165-4ed0-8d43-a6896daf908e,peeking,2020-10-07 07:33:12,402,video,public speaking,13,neutral,35,Other
10029,10424,fc346df4-d165-4ed0-8d43-a6896daf908e,love,2021-03-06 05:16:42,402,video,public speaking,6,positive,65,Other
10030,10425,fc346df4-d165-4ed0-8d43-a6896daf908e,indifferent,2020-12-06 01:37:31,402,video,public speaking,5,neutral,20,Other
10031,10426,fc346df4-d165-4ed0-8d43-a6896daf908e,scared,2020-12-01 17:43:27,402,video,public speaking,14,negative,15,Other
10032,10427,fc346df4-d165-4ed0-8d43-a6896daf908e,super love,2020-08-16 21:30:40,402,video,public speaking,7,positive,75,Other
10033,10428,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,2020-08-30 10:05:26,402,video,public speaking,9,positive,72,Other
10034,10429,fc346df4-d165-4ed0-8d43-a6896daf908e,love,2021-06-18 05:52:18,402,video,public speaking,6,positive,65,Other
10035,10430,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,2021-04-14 20:59:52,402,video,public speaking,11,negative,10,Other
10036,10431,fc346df4-d165-4ed0-8d43-a6896daf908e,scared,2020-09-12 09:23:01,402,video,public speaking,14,negative,15,Other
10037,10432,fc346df4-d165-4ed0-8d43-a6896daf908e,love,2020-07-29 23:05:00,402,video,public speaking,6,positive,65,Other
10038,10433,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,2021-01-06 20:33:10,402,video,public speaking,9,positive,72,Other
10039,10434,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,2020-08-29 21:00:22,402,video,public speaking,9,positive,72,Other
10040,10435,fc346df4-d165-4ed0-8d43-a6896daf908e,want,2020-10-24 14:49:15,402,video,public speaking,1,positive,70,Other
10041,10436,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,2020-09-22 06:23:42,402,video,public speaking,11,negative,10,Other
10042,10437,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,2020-08-06 10:33:28,402,video,public speaking,11,negative,10,Other
10043,10438,fc346df4-d165-4ed0-8d43-a6896daf908e,like,2020-10-28 14:37:41,402,video,public speaking,10,positive,50,Other
10044,10439,fc346df4-d165-4ed0-8d43-a6896daf908e,love,2020-09-26 14:19:03,402,video,public speaking,6,positive,65,Other
10045,10440,fc346df4-d165-4ed0-8d43-a6896daf908e,worried,2020-11-05 12:31:31,402,video,public speaking,15,negative,12,Other
10046,10441,fc346df4-d165-4ed0-8d43-a6896daf908e,cherish,2020-12-28 10:48:32,402,video,public speaking,8,positive,70,Other
10047,10442,fc346df4-d165-4ed0-8d43-a6896daf908e,cherish,2021-06-11 09:05:57,402,video,public speaking,8,positive,70,Other
10048,10443,fc346df4-d165-4ed0-8d43-a6896daf908e,want,2020-06-26 08:10:50,402,video,public speaking,1,positive,70,Other
10049,10444,fc346df4-d165-4ed0-8d43-a6896daf908e,intrigued,2020-10-17 20:35:29,402,video,public speaking,12,positive,45,Other
10050,10446,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,intrigued,2020-10-02 02:55:28,403,photo,animals,12,positive,45,animals
10051,10447,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,intrigued,2021-06-15 03:57:43,403,photo,animals,12,positive,45,animals
10052,10448,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,dislike,2020-07-29 10:55:23,403,photo,animals,11,negative,10,animals
10053,10449,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,cherish,2020-09-19 17:29:09,403,photo,animals,8,positive,70,animals
10054,10450,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,heart,2021-05-23 14:10:00,403,photo,animals,0,positive,60,animals
10055,10451,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,adore,2021-05-05 00:26:32,403,photo,animals,9,positive,72,animals
10056,10452,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,hate,2021-01-13 21:36:09,403,photo,animals,3,negative,5,animals
10057,10453,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,2020-07-07 06:02:59,403,photo,animals,7,positive,75,animals
10058,10454,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,disgust,2020-12-23 02:23:39,403,photo,animals,2,negative,0,animals
10059,10455,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,2021-02-10 21:40:34,403,photo,animals,7,positive,75,animals
10060,10456,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,like,2020-09-23 18:25:46,403,photo,animals,10,positive,50,animals
10061,10457,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,scared,2021-04-29 11:14:40,403,photo,animals,14,negative,15,animals
10062,10458,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,2021-01-09 18:33:29,403,photo,animals,7,positive,75,animals
10063,10459,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,2021-05-13 04:45:43,403,photo,animals,7,positive,75,animals
10064,10460,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,dislike,2021-06-10 09:01:47,403,photo,animals,11,negative,10,animals
10065,10461,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,worried,2021-01-18 20:42:47,403,photo,animals,15,negative,12,animals
10066,10462,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,like,2020-10-16 07:29:36,403,photo,animals,10,positive,50,animals
10067,10463,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,peeking,2021-05-25 08:08:52,403,photo,animals,13,neutral,35,animals
10068,10464,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,want,2021-06-01 08:50:08,403,photo,animals,1,positive,70,animals
10069,10465,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,disgust,2021-06-12 09:15:31,403,photo,animals,2,negative,0,animals
10070,10467,64b9d086-2fd4-46d0-a19d-848572029de1,interested,2021-06-07 08:16:17,404,audio,healthy eating,4,positive,30,healthy eating
10071,10468,64b9d086-2fd4-46d0-a19d-848572029de1,cherish,2020-08-05 18:26:08,404,audio,healthy eating,8,positive,70,healthy eating
10072,10469,64b9d086-2fd4-46d0-a19d-848572029de1,super love,2020-11-21 19:10:13,404,audio,healthy eating,7,positive,75,healthy eating
10073,10470,64b9d086-2fd4-46d0-a19d-848572029de1,heart,2021-01-17 12:40:45,404,audio,healthy eating,0,positive,60,healthy eating
10074,10471,64b9d086-2fd4-46d0-a19d-848572029de1,disgust,2021-05-11 05:57:51,404,audio,healthy eating,2,negative,0,healthy eating
10075,10472,64b9d086-2fd4-46d0-a19d-848572029de1,cherish,2020-09-16 03:53:19,404,audio,healthy eating,8,positive,70,healthy eating
10076,10473,64b9d086-2fd4-46d0-a19d-848572029de1,hate,2020-11-02 19:30:48,404,audio,healthy eating,3,negative,5,healthy eating
10077,10474,64b9d086-2fd4-46d0-a19d-848572029de1,heart,2020-06-28 02:52:33,404,audio,healthy eating,0,positive,60,healthy eating
10078,10475,64b9d086-2fd4-46d0-a19d-848572029de1,hate,2021-03-12 19:11:57,404,audio,healthy eating,3,negative,5,healthy eating
10079,10476,64b9d086-2fd4-46d0-a19d-848572029de1,super love,2021-06-15 02:29:57,404,audio,healthy eating,7,positive,75,healthy eating
10080,10477,64b9d086-2fd4-46d0-a19d-848572029de1,cherish,2021-05-19 10:27:56,404,audio,healthy eating,8,positive,70,healthy eating
10081,10478,64b9d086-2fd4-46d0-a19d-848572029de1,disgust,2021-06-08 07:12:26,404,audio,healthy eating,2,negative,0,healthy eating
10082,10479,64b9d086-2fd4-46d0-a19d-848572029de1,intrigued,2021-05-27 19:35:07,404,audio,healthy eating,12,positive,45,healthy eating
10083,10480,64b9d086-2fd4-46d0-a19d-848572029de1,intrigued,2020-06-28 09:33:08,404,audio,healthy eating,12,positive,45,healthy eating
10084,10481,64b9d086-2fd4-46d0-a19d-848572029de1,disgust,2020-08-31 23:48:23,404,audio,healthy eating,2,negative,0,healthy eating
10085,10482,64b9d086-2fd4-46d0-a19d-848572029de1,cherish,2021-04-26 07:08:32,404,audio,healthy eating,8,positive,70,healthy eating
10086,10483,64b9d086-2fd4-46d0-a19d-848572029de1,love,2021-06-16 01:30:22,404,audio,healthy eating,6,positive,65,healthy eating
10087,10484,64b9d086-2fd4-46d0-a19d-848572029de1,super love,2021-04-01 04:31:09,404,audio,healthy eating,7,positive,75,healthy eating
10088,10485,64b9d086-2fd4-46d0-a19d-848572029de1,heart,2021-02-08 17:44:53,404,audio,healthy eating,0,positive,60,healthy eating
10089,10486,64b9d086-2fd4-46d0-a19d-848572029de1,indifferent,2021-02-03 16:54:45,404,audio,healthy eating,5,neutral,20,healthy eating
10090,10487,64b9d086-2fd4-46d0-a19d-848572029de1,love,2020-09-25 15:26:18,404,audio,healthy eating,6,positive,65,healthy eating
10091,10488,64b9d086-2fd4-46d0-a19d-848572029de1,super love,2020-10-21 20:46:35,404,audio,healthy eating,7,positive,75,healthy eating
10092,10489,64b9d086-2fd4-46d0-a19d-848572029de1,hate,2021-02-25 22:57:04,404,audio,healthy eating,3,negative,5,healthy eating
10093,10490,64b9d086-2fd4-46d0-a19d-848572029de1,want,2021-03-09 21:37:12,404,audio,healthy eating,1,positive,70,healthy eating
10094,10491,64b9d086-2fd4-46d0-a19d-848572029de1,super love,2021-02-12 10:13:37,404,audio,healthy eating,7,positive,75,healthy eating
10095,10493,def0559c-73c2-48f9-b85d-0c807659207f,heart,2021-06-08 18:31:00,405,audio,animals,0,positive,60,animals
10096,10494,def0559c-73c2-48f9-b85d-0c807659207f,adore,2021-01-10 09:35:37,405,audio,animals,9,positive,72,animals
10097,10495,def0559c-73c2-48f9-b85d-0c807659207f,heart,2021-02-17 01:24:25,405,audio,animals,0,positive,60,animals
10098,10496,def0559c-73c2-48f9-b85d-0c807659207f,cherish,2020-09-17 13:47:20,405,audio,animals,8,positive,70,animals
10099,10498,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,want,2021-06-10 02:48:22,406,GIF,technology,1,positive,70,technology
10100,10499,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,heart,2020-11-29 13:13:14,406,GIF,technology,0,positive,60,technology
10101,10500,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,like,2020-12-22 10:50:46,406,GIF,technology,10,positive,50,technology
10102,10501,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,peeking,2021-04-19 17:21:41,406,GIF,technology,13,neutral,35,technology
10103,10502,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,super love,2020-09-03 16:31:58,406,GIF,technology,7,positive,75,technology
10104,10503,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,cherish,2021-05-08 09:23:27,406,GIF,technology,8,positive,70,technology
10105,10504,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,super love,2020-10-21 21:24:36,406,GIF,technology,7,positive,75,technology
10106,10505,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,hate,2021-02-16 20:23:00,406,GIF,technology,3,negative,5,technology
10107,10506,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,heart,2020-12-23 16:44:27,406,GIF,technology,0,positive,60,technology
10108,10507,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,like,2020-07-30 07:53:01,406,GIF,technology,10,positive,50,technology
10109,10508,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,cherish,2020-10-29 22:21:59,406,GIF,technology,8,positive,70,technology
10110,10510,77b49477-2f3c-455a-b8f1-09ec2e553174,interested,2020-11-24 16:31:21,407,video,cooking,4,positive,30,cooking
10111,10511,77b49477-2f3c-455a-b8f1-09ec2e553174,heart,2021-03-30 22:40:57,407,video,cooking,0,positive,60,cooking
10112,10512,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,2021-03-06 14:32:10,407,video,cooking,15,negative,12,cooking
10113,10513,77b49477-2f3c-455a-b8f1-09ec2e553174,want,2020-10-22 02:29:55,407,video,cooking,1,positive,70,cooking
10114,10514,77b49477-2f3c-455a-b8f1-09ec2e553174,want,2020-06-30 14:41:35,407,video,cooking,1,positive,70,cooking
10115,10515,77b49477-2f3c-455a-b8f1-09ec2e553174,want,2020-09-03 15:08:27,407,video,cooking,1,positive,70,cooking
10116,10516,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,2020-10-16 09:35:51,407,video,cooking,15,negative,12,cooking
10117,10517,77b49477-2f3c-455a-b8f1-09ec2e553174,like,2020-10-05 05:41:03,407,video,cooking,10,positive,50,cooking
10118,10518,77b49477-2f3c-455a-b8f1-09ec2e553174,love,2020-06-18 16:20:55,407,video,cooking,6,positive,65,cooking
10119,10519,77b49477-2f3c-455a-b8f1-09ec2e553174,peeking,2020-08-07 13:32:44,407,video,cooking,13,neutral,35,cooking
10120,10520,77b49477-2f3c-455a-b8f1-09ec2e553174,disgust,2021-02-15 14:36:38,407,video,cooking,2,negative,0,cooking
10121,10521,77b49477-2f3c-455a-b8f1-09ec2e553174,adore,2020-07-04 15:00:21,407,video,cooking,9,positive,72,cooking
10122,10522,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,2021-03-14 01:33:54,407,video,cooking,15,negative,12,cooking
10123,10523,77b49477-2f3c-455a-b8f1-09ec2e553174,heart,2020-12-05 07:00:40,407,video,cooking,0,positive,60,cooking
10124,10524,77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,2020-12-13 17:08:59,407,video,cooking,11,negative,10,cooking
10125,10525,77b49477-2f3c-455a-b8f1-09ec2e553174,hate,2020-08-27 08:29:10,407,video,cooking,3,negative,5,cooking
10126,10526,77b49477-2f3c-455a-b8f1-09ec2e553174,interested,2020-12-03 20:44:50,407,video,cooking,4,positive,30,cooking
10127,10527,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,2020-12-08 06:00:43,407,video,cooking,15,negative,12,cooking
10128,10528,77b49477-2f3c-455a-b8f1-09ec2e553174,scared,2021-06-04 03:24:44,407,video,cooking,14,negative,15,cooking
10129,10529,77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,2021-02-27 14:45:13,407,video,cooking,11,negative,10,cooking
10130,10530,77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,2021-03-17 05:04:57,407,video,cooking,11,negative,10,cooking
10131,10531,77b49477-2f3c-455a-b8f1-09ec2e553174,adore,2020-12-05 01:01:28,407,video,cooking,9,positive,72,cooking
10132,10532,77b49477-2f3c-455a-b8f1-09ec2e553174,like,2021-03-02 08:06:18,407,video,cooking,10,positive,50,cooking
10133,10533,77b49477-2f3c-455a-b8f1-09ec2e553174,cherish,2020-09-06 17:34:17,407,video,cooking,8,positive,70,cooking
10134,10534,77b49477-2f3c-455a-b8f1-09ec2e553174,scared,2020-12-20 17:59:03,407,video,cooking,14,negative,15,cooking
10135,10535,77b49477-2f3c-455a-b8f1-09ec2e553174,indifferent,2020-11-14 13:03:21,407,video,cooking,5,neutral,20,cooking
10136,10536,77b49477-2f3c-455a-b8f1-09ec2e553174,peeking,2021-05-25 16:54:01,407,video,cooking,13,neutral,35,cooking
10137,10537,77b49477-2f3c-455a-b8f1-09ec2e553174,like,2021-01-03 14:51:00,407,video,cooking,10,positive,50,cooking
10138,10538,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,2021-04-28 07:33:44,407,video,cooking,15,negative,12,cooking
10139,10539,77b49477-2f3c-455a-b8f1-09ec2e553174,want,2021-04-13 08:25:27,407,video,cooking,1,positive,70,cooking
10140,10541,1413f582-4261-4037-93bd-7356b0e9e017,peeking,2021-04-05 04:34:41,408,photo,veganism,13,neutral,35,Other
10141,10543,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,2021-02-22 19:52:52,409,GIF,technology,5,neutral,20,technology
10142,10544,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,2021-03-15 22:48:18,409,GIF,technology,5,neutral,20,technology
10143,10545,d4813cf8-87d5-421e-81f7-c5d43c25c62a,cherish,2020-07-24 20:00:27,409,GIF,technology,8,positive,70,technology
10144,10546,d4813cf8-87d5-421e-81f7-c5d43c25c62a,dislike,2021-04-28 20:34:55,409,GIF,technology,11,negative,10,technology
10145,10547,d4813cf8-87d5-421e-81f7-c5d43c25c62a,hate,2020-08-13 03:58:07,409,GIF,technology,3,negative,5,technology
10146,10548,d4813cf8-87d5-421e-81f7-c5d43c25c62a,interested,2021-04-12 06:50:21,409,GIF,technology,4,positive,30,technology
10147,10549,d4813cf8-87d5-421e-81f7-c5d43c25c62a,like,2021-03-31 15:41:47,409,GIF,technology,10,positive,50,technology
10148,10550,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,2020-10-07 21:29:43,409,GIF,technology,9,positive,72,technology
10149,10551,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,2021-04-02 15:25:12,409,GIF,technology,9,positive,72,technology
10150,10552,d4813cf8-87d5-421e-81f7-c5d43c25c62a,cherish,2020-10-17 22:49:08,409,GIF,technology,8,positive,70,technology
10151,10553,d4813cf8-87d5-421e-81f7-c5d43c25c62a,intrigued,2020-07-01 01:49:09,409,GIF,technology,12,positive,45,technology
10152,10554,d4813cf8-87d5-421e-81f7-c5d43c25c62a,worried,2021-03-02 15:01:07,409,GIF,technology,15,negative,12,technology
10153,10555,d4813cf8-87d5-421e-81f7-c5d43c25c62a,peeking,2021-02-23 02:16:03,409,GIF,technology,13,neutral,35,technology
10154,10556,d4813cf8-87d5-421e-81f7-c5d43c25c62a,want,2020-07-19 20:36:27,409,GIF,technology,1,positive,70,technology
10155,10557,d4813cf8-87d5-421e-81f7-c5d43c25c62a,peeking,2021-01-20 06:53:46,409,GIF,technology,13,neutral,35,technology
10156,10558,d4813cf8-87d5-421e-81f7-c5d43c25c62a,like,2021-06-03 12:55:15,409,GIF,technology,10,positive,50,technology
10157,10559,d4813cf8-87d5-421e-81f7-c5d43c25c62a,intrigued,2020-10-31 22:46:31,409,GIF,technology,12,positive,45,technology
10158,10560,d4813cf8-87d5-421e-81f7-c5d43c25c62a,hate,2020-09-02 12:36:30,409,GIF,technology,3,negative,5,technology
10159,10561,d4813cf8-87d5-421e-81f7-c5d43c25c62a,cherish,2021-01-18 23:49:26,409,GIF,technology,8,positive,70,technology
10160,10562,d4813cf8-87d5-421e-81f7-c5d43c25c62a,scared,2020-08-12 06:58:00,409,GIF,technology,14,negative,15,technology
10161,10563,d4813cf8-87d5-421e-81f7-c5d43c25c62a,interested,2021-05-03 12:23:42,409,GIF,technology,4,positive,30,technology
10162,10564,d4813cf8-87d5-421e-81f7-c5d43c25c62a,heart,2021-05-16 02:18:51,409,GIF,technology,0,positive,60,technology
10163,10565,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,2020-08-27 02:36:22,409,GIF,technology,9,positive,72,technology
10164,10566,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,2021-04-20 22:30:24,409,GIF,technology,5,neutral,20,technology
10165,10567,d4813cf8-87d5-421e-81f7-c5d43c25c62a,scared,2020-11-17 00:07:24,409,GIF,technology,14,negative,15,technology
10166,10568,d4813cf8-87d5-421e-81f7-c5d43c25c62a,heart,2020-09-03 22:14:17,409,GIF,technology,0,positive,60,technology
10167,10569,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,2020-11-11 09:08:12,409,GIF,technology,5,neutral,20,technology
10168,10571,b4871080-6bb7-4056-82a9-d8015d7b76e8,dislike,2020-06-30 00:15:41,410,GIF,education,11,negative,10,Other
10169,10572,b4871080-6bb7-4056-82a9-d8015d7b76e8,interested,2021-02-14 06:13:18,410,GIF,education,4,positive,30,Other
10170,10573,b4871080-6bb7-4056-82a9-d8015d7b76e8,love,2020-09-23 21:29:19,410,GIF,education,6,positive,65,Other
10171,10574,b4871080-6bb7-4056-82a9-d8015d7b76e8,intrigued,2021-01-02 21:21:01,410,GIF,education,12,positive,45,Other
10172,10575,b4871080-6bb7-4056-82a9-d8015d7b76e8,peeking,2021-01-10 16:18:39,410,GIF,education,13,neutral,35,Other
10173,10576,b4871080-6bb7-4056-82a9-d8015d7b76e8,indifferent,2021-04-27 19:46:32,410,GIF,education,5,neutral,20,Other
10174,10577,b4871080-6bb7-4056-82a9-d8015d7b76e8,hate,2021-02-23 14:30:08,410,GIF,education,3,negative,5,Other
10175,10578,b4871080-6bb7-4056-82a9-d8015d7b76e8,peeking,2020-10-13 08:14:39,410,GIF,education,13,neutral,35,Other
10176,10579,b4871080-6bb7-4056-82a9-d8015d7b76e8,indifferent,2020-09-10 11:47:20,410,GIF,education,5,neutral,20,Other
10177,10580,b4871080-6bb7-4056-82a9-d8015d7b76e8,disgust,2020-10-24 15:38:02,410,GIF,education,2,negative,0,Other
10178,10581,b4871080-6bb7-4056-82a9-d8015d7b76e8,cherish,2021-03-09 02:22:53,410,GIF,education,8,positive,70,Other
10179,10583,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,intrigued,2020-12-02 16:46:07,411,video,healthy eating,12,positive,45,healthy eating
10180,10584,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,want,2021-02-25 17:58:12,411,video,healthy eating,1,positive,70,healthy eating
10181,10585,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,2021-03-11 20:51:00,411,video,healthy eating,10,positive,50,healthy eating
10182,10586,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,worried,2021-01-18 04:16:03,411,video,healthy eating,15,negative,12,healthy eating
10183,10587,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,love,2020-07-19 00:31:36,411,video,healthy eating,6,positive,65,healthy eating
10184,10588,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,hate,2021-05-12 14:06:53,411,video,healthy eating,3,negative,5,healthy eating
10185,10589,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,adore,2021-04-27 00:46:41,411,video,healthy eating,9,positive,72,healthy eating
10186,10590,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,super love,2020-07-08 20:36:41,411,video,healthy eating,7,positive,75,healthy eating
10187,10591,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,indifferent,2020-08-02 03:50:14,411,video,healthy eating,5,neutral,20,healthy eating
10188,10592,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,adore,2021-02-04 18:28:58,411,video,healthy eating,9,positive,72,healthy eating
10189,10593,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dislike,2021-06-08 13:58:38,411,video,healthy eating,11,negative,10,healthy eating
10190,10594,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,indifferent,2020-10-02 09:30:53,411,video,healthy eating,5,neutral,20,healthy eating
10191,10595,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,cherish,2020-10-04 06:35:42,411,video,healthy eating,8,positive,70,healthy eating
10192,10596,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dislike,2020-10-29 23:27:47,411,video,healthy eating,11,negative,10,healthy eating
10193,10597,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,worried,2020-09-11 14:23:03,411,video,healthy eating,15,negative,12,healthy eating
10194,10598,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,peeking,2020-10-23 02:49:14,411,video,healthy eating,13,neutral,35,healthy eating
10195,10599,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,2021-03-19 05:10:34,411,video,healthy eating,10,positive,50,healthy eating
10196,10600,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,interested,2020-06-30 08:54:56,411,video,healthy eating,4,positive,30,healthy eating
10197,10601,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dislike,2021-04-25 14:43:01,411,video,healthy eating,11,negative,10,healthy eating
10198,10602,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,super love,2020-08-04 15:00:37,411,video,healthy eating,7,positive,75,healthy eating
10199,10603,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,peeking,2020-12-27 02:32:42,411,video,healthy eating,13,neutral,35,healthy eating
10200,10604,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,scared,2020-09-16 01:14:33,411,video,healthy eating,14,negative,15,healthy eating
10201,10605,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,worried,2020-08-21 21:50:54,411,video,healthy eating,15,negative,12,healthy eating
10202,10606,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,2021-05-17 08:18:19,411,video,healthy eating,10,positive,50,healthy eating
10203,10607,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,2020-07-06 14:40:39,411,video,healthy eating,10,positive,50,healthy eating
10204,10608,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,2021-06-14 22:49:48,411,video,healthy eating,10,positive,50,healthy eating
10205,10609,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,adore,2020-07-30 23:44:38,411,video,healthy eating,9,positive,72,healthy eating
10206,10610,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,peeking,2020-09-14 08:05:40,411,video,healthy eating,13,neutral,35,healthy eating
10207,10611,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,2020-09-09 13:13:30,411,video,healthy eating,10,positive,50,healthy eating
10208,10612,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,want,2021-01-04 17:25:12,411,video,healthy eating,1,positive,70,healthy eating
10209,10613,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,indifferent,2020-08-10 19:11:09,411,video,healthy eating,5,neutral,20,healthy eating
10210,10614,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,worried,2020-10-24 03:52:17,411,video,healthy eating,15,negative,12,healthy eating
10211,10615,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,super love,2021-02-23 02:37:41,411,video,healthy eating,7,positive,75,healthy eating
10212,10616,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,cherish,2020-07-18 17:07:41,411,video,healthy eating,8,positive,70,healthy eating
10213,10617,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,hate,2020-09-06 21:41:27,411,video,healthy eating,3,negative,5,healthy eating
10214,10619,9522ddea-8e07-4a2a-a001-25e4a534b8f6,interested,2021-06-08 02:16:42,412,GIF,technology,4,positive,30,technology
10215,10620,9522ddea-8e07-4a2a-a001-25e4a534b8f6,love,2020-11-26 02:39:53,412,GIF,technology,6,positive,65,technology
10216,10621,9522ddea-8e07-4a2a-a001-25e4a534b8f6,adore,2021-04-06 03:41:31,412,GIF,technology,9,positive,72,technology
10217,10622,9522ddea-8e07-4a2a-a001-25e4a534b8f6,heart,2020-10-30 22:04:27,412,GIF,technology,0,positive,60,technology
10218,10623,9522ddea-8e07-4a2a-a001-25e4a534b8f6,worried,2020-08-17 17:26:08,412,GIF,technology,15,negative,12,technology
10219,10624,9522ddea-8e07-4a2a-a001-25e4a534b8f6,peeking,2021-04-06 03:58:27,412,GIF,technology,13,neutral,35,technology
10220,10625,9522ddea-8e07-4a2a-a001-25e4a534b8f6,disgust,2021-03-08 00:33:30,412,GIF,technology,2,negative,0,technology
